experiment,title,label,alg_name,final_hv_regret,hv_regret_2_sem,per_evaluation_time,time_2_sem,num_replications
gmm3,"GMM, M=3, alpha=0.9",cas,Constraint Active Search,0.002558631755996032,0.00027319391189453604,9.500104440689087,4.671648077986595,20
gmm3_08,"GMM, M=3, alpha=0.8",sobol,Sobol,0.008887418074602152,0.001506829264341045,1.1579864181280137,1.3693437384456602,20
gmm3_08,"GMM, M=3, alpha=0.8",nparego,qNParEGO,0.003670927177702968,0.0009458138719151547,3.4478725004196167,2.5928340294320367,20
gmm3_08,"GMM, M=3, alpha=0.8",nehvi,qNEHVI,0.003371657124647251,0.0013617884631812996,20.1930173715353,22.75048413244892,20
gmm3_08,"GMM, M=3, alpha=0.8",nehvi_rff,qNEHVI-RFF,0.0023872306784461853,0.0005943962596085102,1.683637041091919,0.9727028620090807,20
gmm3_08,"GMM, M=3, alpha=0.8",expectation_nparego,Exp-qNParEGO,0.002935811677872928,0.00093670144017294,6.174580707192421,6.431442881779769,20
gmm3_08,"GMM, M=3, alpha=0.8",expectation_nehvi_rff,Exp-NEHVI-RFF,0.0023835232482808527,0.0007358479426671377,2.133905907511711,6.2851175299571045,20
gmm3_08,"GMM, M=3, alpha=0.8",ch-var-ucb,MARS-UCB,0.003344928402991207,0.0006328948615302607,10.428658417224883,11.091382578791505,20
gmm3_08,"GMM, M=3, alpha=0.8",ref_ch-var-ts,MARS-TS,0.001082398898914247,0.00014037403155584655,3.790437904596329,2.905113028458608,20
gmm3_08,"GMM, M=3, alpha=0.8",ref_ch-var-nei,MARS-NEI,0.0009278499662580125,0.00015596112412972357,10.713076794862747,23.01718209904589,20
gmm3_08,"GMM, M=3, alpha=0.8",cas,Constraint Active Search,0.004033433824812652,0.00043933308566479853,9.858614832282067,6.633750109684027,20
gmm3_07,"GMM, M=3, alpha=0.7",sobol,Sobol,0.01854578705035298,0.0019005881358186466,1.876449794769287,2.173108982674559,20
gmm3_07,"GMM, M=3, alpha=0.7",nparego,qNParEGO,0.006788347208829523,0.0012849089414790822,4.456101808309556,2.6340217074969385,20
gmm3_07,"GMM, M=3, alpha=0.7",nehvi,qNEHVI,0.006343196741148471,0.001848380360152654,23.337129386663438,26.386733378280326,20
gmm3_07,"GMM, M=3, alpha=0.7",nehvi_rff,qNEHVI-RFF,0.004345282242099749,0.00107794103633823,3.072602321743965,5.77985934515319,20
gmm3_07,"GMM, M=3, alpha=0.7",expectation_nparego,Exp-qNParEGO,0.0054282635974290255,0.0011977034148695036,7.984874465823173,12.793919118879973,20
gmm3_07,"GMM, M=3, alpha=0.7",expectation_nehvi_rff,Exp-NEHVI-RFF,0.003597875578224677,0.0007105979199737557,4.028966346502304,10.308195627229633,20
gmm3_07,"GMM, M=3, alpha=0.7",ch-var-ucb,MARS-UCB,0.0077243944776763385,0.001188956460140247,14.363277953624724,22.454099984862246,20
gmm3_07,"GMM, M=3, alpha=0.7",ref_ch-var-ts,MARS-TS,0.005398230739703538,0.00200179758403712,5.737711524248123,8.85396712394527,20
gmm3_07,"GMM, M=3, alpha=0.7",ref_ch-var-nei,MARS-NEI,0.0025871841918436167,0.0008835974702766487,11.089680504083633,14.35899164690675,20
gmm3_07,"GMM, M=3, alpha=0.7",cas,Constraint Active Search,0.012881271448955844,0.0011763922444297946,10.461963219285012,20.030213833716026,20
gmm_4obj,"GMM, M=4, alpha=0.9",sobol,Sobol,0.005672621680381702,0.001077105600083317,0.8131536018848419,0.15814568531444068,20
gmm_4obj,"GMM, M=4, alpha=0.9",nparego,qNParEGO,0.0024038674828518285,0.001064725418687304,4.511525338888168,12.919808441453219,20
gmm_4obj,"GMM, M=4, alpha=0.9",nehvi,qNEHVI,0.0028120771572378057,0.0013587496312272836,47.95878395366669,55.234218947063184,20
gmm_4obj,"GMM, M=4, alpha=0.9",nehvi_rff,qNEHVI-RFF,0.0020123069618602323,0.0007045478098092801,2.0789526228904727,3.9836943549130033,20
gmm_4obj,"GMM, M=4, alpha=0.9",expectation_nparego,Exp-qNParEGO,0.0018927572283904646,0.0006465490285638507,8.140382567167283,18.2926332797338,20
gmm_4obj,"GMM, M=4, alpha=0.9",expectation_nehvi_rff,Exp-NEHVI-RFF,0.0015679236094298908,0.0004787142211026111,1.8534432296752932,1.5123056966453376,20
gmm_4obj,"GMM, M=4, alpha=0.9",ch-var-ucb,MARS-UCB,0.0014284140383277345,0.00034242046583571545,12.054193584799766,11.925715415294786,20
gmm_4obj,"GMM, M=4, alpha=0.9",ref_ch-var-ts,MARS-TS,0.00042320675300576774,3.916440140365635e-05,4.155272547125816,4.222576716470262,20
gmm_4obj,"GMM, M=4, alpha=0.9",ref_ch-var-nei,MARS-NEI,0.0004157286523968802,2.074134249415042e-05,13.499554092049598,25.859044562816155,20
gmm_4obj,"GMM, M=4, alpha=0.9",ref_mvar_nehvi_rff,MVaR-NEHVI-RFF,0.00046663781311215985,nan,21.772652831077576,nan,1
gmm_4obj,"GMM, M=4, alpha=0.9",cas,Constraint Active Search,0.00267552335922552,0.0004962901046068059,11.451962023138998,6.837181023331293,20
gmm_4obj_08,"GMM, M=4, alpha=0.8",sobol,Sobol,0.007393357369333137,0.0013470148890292683,3.2664394965171812,3.3021054807280117,20
gmm_4obj_08,"GMM, M=4, alpha=0.8",nparego,qNParEGO,0.003044939897094267,0.0012421907059652192,8.872463064074516,10.167039692645012,20
gmm_4obj_08,"GMM, M=4, alpha=0.8",nehvi,qNEHVI,0.0036578644655484646,0.0014720980303220496,57.33041072618961,75.43962721995962,20
gmm_4obj_08,"GMM, M=4, alpha=0.8",nehvi_rff,qNEHVI-RFF,0.002175615879681469,0.0006201588824623685,9.955444184064866,91.78910685379266,20
gmm_4obj_08,"GMM, M=4, alpha=0.8",expectation_nparego,Exp-qNParEGO,0.002120985153608739,0.000473295704281503,10.614821672320366,10.630073337584452,20
gmm_4obj_08,"GMM, M=4, alpha=0.8",expectation_nehvi_rff,Exp-NEHVI-RFF,0.0018964958305654964,0.0005017714810630329,5.326031463027,4.000999289204625,20
gmm_4obj_08,"GMM, M=4, alpha=0.8",ch-var-ucb,MARS-UCB,0.0026126673574168417,0.0006437703586317557,17.57367140007019,19.10997147447426,20
gmm_4obj_08,"GMM, M=4, alpha=0.8",ref_ch-var-ts,MARS-TS,0.0009957299839491174,5.623455123182203e-05,9.892187523126601,27.082633853263662,20
gmm_4obj_08,"GMM, M=4, alpha=0.8",ref_ch-var-nei,MARS-NEI,0.0008790485570462463,5.313197220288867e-05,27.54465801024437,221.08589111352688,20
gmm_4obj_08,"GMM, M=4, alpha=0.8",cas,Constraint Active Search,0.003920569367019587,0.0004941259291175734,12.8616071382761,6.800469189459044,20
